uid,level,time_to_play,ball_popped,ball_drop,shot,is_win,is_first_time_win,powerball,version_name,time_get_info
EX0xRtEOrZShCkeWOHceww717p03,43,1.5833333730697632,"[57.0,0.0,67.0,74.0,54.0,80.0]","[21.0,0.0,2.0,0.0,21.0,27.0]",35,True,False,0,1.30.1,2022-09-16 23:11:28
oLfCqcjMzATy800AI8Hg26UWXu72,30,1.3833333253860474,"[61.0,0.0,93.0,74.0,67.0,51.0]","[23.0,0.0,12.0,0.0,2.0,1.0]",39,True,True,0,1.30.1,2022-09-16 23:11:28
Trpe4oUw9pZ6tFM3PYrDNaxzhqp1,3,1.5166666507720947,"[0.0,39.0,27.0,0.0,46.0,0.0]","[0.0,18.0,8.0,0.0,14.0,0.0]",9,True,True,1,1.30.1,2022-09-16 23:11:28
92V5HXKOrhVeOwxNqPJFWiM9uAq2,1287,1.3666666746139529,"[43.0,0.0,38.0,29.0,26.0,30.0]","[10.0,0.0,6.0,17.0,4.0,2.0]",37,True,True,0,1.30.1,2022-09-16 23:11:28
MM4ZPSDWGGM3r6qeIyD9SfIm9Fp2,6,3.883333444595337,"[32.0,0.0,32.0,51.0,30.0,47.0]","[2.0,0.0,2.0,3.0,13.0,8.0]",38,True,True,4,1.30.1,2022-09-16 23:11:28
tcmqp82WKsgaakU9s9JYmTjirsR2,3,0.8000000119209291,"[0.0,38.0,23.0,0.0,46.0,0.0]","[0.0,24.0,13.0,0.0,15.0,0.0]",5,True,False,2,1.30.1,2022-09-16 23:11:28
oLfCqcjMzATy800AI8Hg26UWXu72,31,1.3166667222976685,"[84.0,0.0,84.0,80.0,0.0,72.0]","[31.0,0.0,32.0,25.0,0.0,23.0]",33,True,True,0,1.30.1,2022-09-16 23:11:28
EX0xRtEOrZShCkeWOHceww717p03,43,2.1833333969116206,"[59.0,0.0,65.0,71.0,58.0,77.0]","[13.0,0.0,15.0,8.0,7.0,29.0]",36,True,False,0,1.30.1,2022-09-16 23:11:28
92V5HXKOrhVeOwxNqPJFWiM9uAq2,1288,2.2666666507720947,"[45.0,48.0,37.0,0.0,42.0,36.0]","[3.0,14.0,8.0,0.0,9.0,6.0]",56,True,True,1,1.30.1,2022-09-16 23:11:28
FjvDSq9f8FWVdmoEot5Cij3YJfA2,35,1.4166666269302368,"[138.0,108.0,0.0,0.0,0.0,96.0]","[37.0,36.0,0.0,0.0,0.0,29.0]",33,True,True,0,1.30.1,2022-09-16 23:11:28
rXzbj2PO1wYN6ybHQeG28Adap1g2,1,1.0333333015441897,"[43.0,0.0,44.0,0.0,0.0,0.0]","[1.0,0.0,4.0,0.0,0.0,0.0]",8,True,True,0,1.30.1,2022-09-16 23:11:28
oLfCqcjMzATy800AI8Hg26UWXu72,32,1.4500000476837158,"[33.0,32.0,54.0,42.0,0.0,53.0]","[5.0,2.0,0.0,8.0,0.0,0.0]",42,False,False,0,1.30.1,2022-09-16 23:11:28
EX0xRtEOrZShCkeWOHceww717p03,43,1.7999999523162842,"[60.0,0.0,64.0,73.0,55.0,78.0]","[26.0,0.0,14.0,4.0,17.0,36.0]",36,True,False,0,1.30.1,2022-09-16 23:11:28
VLnFx94TUocVIqs9sKnWU0Xugj23,22859,1.5,"[31.0,0.0,42.0,37.0,34.0,31.0]","[1.0,0.0,8.0,7.0,2.0,8.0]",31,True,True,0,1.30.1,2022-09-16 23:11:28
2G3l729HUhdoLvDJaUi7TWiScCA2,410,22.683332443237305,"[49.0,125.0,47.0,27.0,114.0,31.0]","[21.0,52.0,15.0,11.0,22.0,3.0]",52,True,True,2,1.30.1,2022-09-16 23:11:28
tcmqp82WKsgaakU9s9JYmTjirsR2,4,0.7166666388511658,"[65.0,0.0,0.0,0.0,88.0,0.0]","[30.0,0.0,0.0,0.0,17.0,0.0]",7,True,False,0,1.30.1,2022-09-16 23:11:28
92V5HXKOrhVeOwxNqPJFWiM9uAq2,1289,0.7166666388511658,"[29.0,0.0,39.0,29.0,30.0,25.0]","[7.0,0.0,8.0,8.0,12.0,8.0]",23,True,True,0,1.30.1,2022-09-16 23:11:28
oLfCqcjMzATy800AI8Hg26UWXu72,32,1.3666666746139529,"[39.0,46.0,76.0,58.0,6.0,58.0]","[2.0,4.0,0.0,9.0,0.0,7.0]",42,False,False,0,1.30.1,2022-09-16 23:11:28
FbcIsBBRu6OJ35a8TGkGDTWLTUE3,2,0.5,"[10.0,16.0,20.0,0.0,16.0,14.0]","[6.0,10.0,14.0,0.0,16.0,12.0]",3,True,True,1,1.30.1,2022-09-16 23:11:28
uUE6ywiRVsXJWZdQaTzw42nvvS52,6,0.6000000238418579,"[32.0,0.0,26.0,41.0,25.0,43.0]","[0.0,0.0,9.0,15.0,0.0,13.0]",16,True,True,0,1.30.1,2022-09-16 23:11:28
aOX76DAXQIW18Guejtq5WI1XYH32,2076,1.399999976158142,"[29.0,0.0,34.0,26.0,36.0,34.0]","[12.0,0.0,11.0,2.0,11.0,2.0]",35,True,True,1,1.30.1,2022-09-16 23:11:28
92V5HXKOrhVeOwxNqPJFWiM9uAq2,1290,1.4333332777023315,"[38.0,63.0,0.0,76.0,73.0,68.0]","[17.0,14.0,0.0,31.0,2.0,4.0]",38,True,True,0,1.30.1,2022-09-16 23:11:28
tcmqp82WKsgaakU9s9JYmTjirsR2,5,1.3833333253860474,"[0.0,0.0,23.0,25.0,31.0,14.0]","[0.0,0.0,19.0,24.0,28.0,10.0]",0,True,False,5,1.30.1,2022-09-16 23:11:28
oLfCqcjMzATy800AI8Hg26UWXu72,32,1.2666666507720947,"[37.0,46.0,77.0,57.0,5.0,56.0]","[7.0,8.0,0.0,13.0,5.0,9.0]",38,True,True,0,1.30.1,2022-09-16 23:11:28
VLnFx94TUocVIqs9sKnWU0Xugj23,22860,2.299999952316284,"[51.0,93.0,82.0,71.0,79.0,67.0]","[8.0,26.0,24.0,6.0,2.0,21.0]",49,True,True,1,1.30.1,2022-09-16 23:11:28
MM4ZPSDWGGM3r6qeIyD9SfIm9Fp2,7,6.483333110809326,"[21.0,26.0,19.0,17.0,33.0,0.0]","[1.0,0.0,2.0,2.0,2.0,0.0]",45,False,False,9,1.30.1,2022-09-16 23:11:28
FbcIsBBRu6OJ35a8TGkGDTWLTUE3,3,0.6000000238418579,"[0.0,38.0,25.0,0.0,46.0,0.0]","[0.0,21.0,16.0,0.0,15.0,0.0]",6,True,True,1,1.30.1,2022-09-16 23:11:28
DXwPzRoRB3YfrcLquKqcdmJOgxk1,3,0.5666666626930237,"[0.0,40.0,24.0,0.0,45.0,0.0]","[0.0,13.0,13.0,0.0,22.0,0.0]",7,True,True,1,1.30.1,2022-09-16 23:11:28
92V5HXKOrhVeOwxNqPJFWiM9uAq2,1291,1.1333333253860474,"[26.0,0.0,22.0,20.0,31.0,25.0]","[5.0,0.0,5.0,8.0,15.0,6.0]",27,True,True,0,1.30.1,2022-09-16 23:11:28
aOX76DAXQIW18Guejtq5WI1XYH32,2077,1.3166667222976685,"[37.0,0.0,45.0,35.0,17.0,21.0]","[9.0,0.0,13.0,6.0,4.0,2.0]",29,True,True,1,1.30.1,2022-09-16 23:11:28
DXwPzRoRB3YfrcLquKqcdmJOgxk1,4,0.4499999880790711,"[65.0,0.0,0.0,0.0,90.0,0.0]","[30.0,0.0,0.0,0.0,12.0,0.0]",8,True,True,0,1.30.1,2022-09-16 23:11:28
2G3l729HUhdoLvDJaUi7TWiScCA2,411,2.933333396911621,"[49.0,0.0,46.0,33.0,30.0,32.0]","[3.0,0.0,2.0,7.0,8.0,7.0]",41,True,True,0,1.30.1,2022-09-16 23:11:28
JZDXlTmlhwYYgUCdfcfz23h8cUl1,495,4.433333396911621,"[75.0,0.0,59.0,62.0,49.0,84.0]","[23.0,0.0,18.0,10.0,11.0,17.0]",50,True,True,0,1.30.1,2022-09-16 23:11:28
92V5HXKOrhVeOwxNqPJFWiM9uAq2,1292,0.9166666865348816,"[39.0,0.0,44.0,27.0,38.0,35.0]","[23.0,0.0,26.0,11.0,21.0,20.0]",18,True,True,0,1.30.1,2022-09-16 23:11:28
rXzbj2PO1wYN6ybHQeG28Adap1g2,1,1.3166667222976685,"[44.0,0.0,44.0,0.0,0.0,0.0]","[2.0,0.0,4.0,0.0,0.0,0.0]",9,True,False,0,1.30.1,2022-09-16 23:11:28
tcmqp82WKsgaakU9s9JYmTjirsR2,6,1.6166666746139529,"[31.0,0.0,28.0,41.0,24.0,42.0]","[6.0,0.0,8.0,18.0,12.0,19.0]",14,True,False,0,1.30.1,2022-09-16 23:11:28
oLfCqcjMzATy800AI8Hg26UWXu72,33,1.9500000476837158,"[38.0,0.0,41.0,62.0,66.0,0.0]","[0.0,0.0,23.0,12.0,10.0,0.0]",39,True,True,0,1.30.1,2022-09-16 23:11:28
VLnFx94TUocVIqs9sKnWU0Xugj23,22861,2.5999999046325684,"[36.0,28.0,47.0,0.0,41.0,36.0]","[6.0,8.0,13.0,0.0,12.0,8.0]",51,True,True,1,1.30.1,2022-09-16 23:11:28
92V5HXKOrhVeOwxNqPJFWiM9uAq2,1293,0.8999999761581421,"[40.0,0.0,34.0,24.0,33.0,12.0]","[3.0,0.0,14.0,4.0,6.0,12.0]",25,True,True,0,1.30.1,2022-09-16 23:11:28
DXwPzRoRB3YfrcLquKqcdmJOgxk1,5,1.25,"[0.0,0.0,28.0,27.0,35.0,17.0]","[0.0,0.0,9.0,26.0,6.0,7.0]",14,True,True,1,1.30.1,2022-09-16 23:11:28
oLfCqcjMzATy800AI8Hg26UWXu72,34,0.8666666746139526,"[30.0,0.0,37.0,39.0,40.0,29.0]","[3.0,0.0,4.0,5.0,5.0,8.0]",27,True,True,0,1.30.1,2022-09-16 23:11:28
lLe3zsGRYVUQQfsumpQzVFetjl83,48,2.216666698455811,"[0.0,0.0,40.0,51.0,86.0,47.0]","[0.0,0.0,14.0,12.0,11.0,15.0]",37,True,True,0,1.30.1,2022-09-16 23:11:28
FbcIsBBRu6OJ35a8TGkGDTWLTUE3,5,0.6000000238418579,"[0.0,0.0,25.0,25.0,33.0,16.0]","[0.0,0.0,21.0,24.0,22.0,8.0]",6,True,True,1,1.30.1,2022-09-16 23:11:28
DXwPzRoRB3YfrcLquKqcdmJOgxk1,6,1.0666667222976685,"[32.0,0.0,27.0,44.0,24.0,44.0]","[0.0,0.0,1.0,3.0,6.0,1.0]",20,True,True,0,1.30.1,2022-09-16 23:11:28
92V5HXKOrhVeOwxNqPJFWiM9uAq2,1294,1.3666666746139529,"[68.0,37.0,30.0,0.0,23.0,60.0]","[16.0,10.0,10.0,0.0,16.0,16.0]",38,True,True,0,1.30.1,2022-09-16 23:11:28
5uhh5N5KXrZNRykxRMjehSL9n4k1,9,0.8666666746139526,"[79.0,63.0,75.0,0.0,75.0,0.0]","[46.0,37.0,46.0,0.0,54.0,0.0]",16,True,True,0,1.30.1,2022-09-16 23:11:28
ieeTAc5qQEWzRa3BMY2wDm6xVdL2,81,2.216666698455811,"[0.0,53.0,51.0,60.0,52.0,0.0]","[0.0,14.0,11.0,3.0,4.0,0.0]",39,True,True,1,1.30.1,2022-09-16 23:11:28
zOi8T2t4fZUx2lI8qP8MlaShe8V2,2,1.9833333492279053,"[10.0,16.0,21.0,0.0,16.0,13.0]","[6.0,10.0,7.0,0.0,16.0,9.0]",5,True,True,1,1.9.1,2022-09-16 23:11:28
VLnFx94TUocVIqs9sKnWU0Xugj23,22862,2.033333301544189,"[38.0,0.0,30.0,36.0,21.0,35.0]","[5.0,0.0,4.0,4.0,4.0,5.0]",37,True,True,0,1.30.1,2022-09-16 23:11:28
lLe3zsGRYVUQQfsumpQzVFetjl83,49,1.600000023841858,"[61.0,0.0,38.0,44.0,38.0,0.0]","[10.0,0.0,8.0,8.0,10.0,0.0]",24,True,True,0,1.30.1,2022-09-16 23:11:28
tcmqp82WKsgaakU9s9JYmTjirsR2,7,2.966666698455811,"[37.0,39.0,53.0,26.0,32.0,0.0]","[23.0,7.0,11.0,0.0,9.0,0.0]",23,True,False,0,1.30.1,2022-09-16 23:11:28
uzXcgUWjG6Z3XWYrmKWpmfMCTlA3,1,0.20000000298023224,"[42.0,0.0,44.0,0.0,0.0,0.0]","[0.0,0.0,4.0,0.0,0.0,0.0]",7,True,True,0,1.30.1,2022-09-16 23:11:28
oLfCqcjMzATy800AI8Hg26UWXu72,35,1.9333332777023318,"[140.0,116.0,0.0,0.0,0.0,99.0]","[42.0,27.0,0.0,0.0,0.0,23.0]",48,False,False,0,1.30.1,2022-09-16 23:11:28
uzXcgUWjG6Z3XWYrmKWpmfMCTlA3,2,0.6000000238418579,"[15.0,15.0,21.0,0.0,16.0,12.0]","[7.0,10.0,13.0,0.0,16.0,12.0]",8,True,True,1,1.30.1,2022-09-16 23:11:28
5uhh5N5KXrZNRykxRMjehSL9n4k1,10,1.0,"[29.0,30.0,27.0,17.0,21.0,0.0]","[7.0,6.0,6.0,0.0,8.0,0.0]",12,True,True,2,1.30.1,2022-09-16 23:11:28
VLnFx94TUocVIqs9sKnWU0Xugj23,22863,1.6166666746139529,"[37.0,0.0,44.0,29.0,45.0,15.0]","[9.0,0.0,7.0,2.0,3.0,0.0]",39,True,True,0,1.30.1,2022-09-16 23:11:28
03m9hpVGztMOhFFRdvf1IPyD4f62,5973,1.2833333015441897,"[35.0,0.0,23.0,35.0,14.0,12.0]","[7.0,0.0,4.0,11.0,1.0,7.0]",24,True,True,0,1.30.1,2022-09-16 23:11:28
zOi8T2t4fZUx2lI8qP8MlaShe8V2,3,1.8666666746139529,"[0.0,40.0,25.0,0.0,46.0,0.0]","[0.0,8.0,16.0,0.0,14.0,0.0]",8,True,True,1,1.9.1,2022-09-16 23:11:28
DXwPzRoRB3YfrcLquKqcdmJOgxk1,7,2.9833333492279053,"[41.0,45.0,54.0,27.0,37.0,0.0]","[5.0,0.0,1.0,1.0,5.0,0.0]",42,True,True,0,1.30.1,2022-09-16 23:11:28
BP6Vgifp8AhYVSXSOVEWlmjYWnm1,71,4.366666793823241,"[45.0,0.0,41.0,65.0,39.0,57.0]","[2.0,0.0,0.0,2.0,5.0,10.0]",48,False,False,0,1.30.1,2022-09-16 23:11:28
lLe3zsGRYVUQQfsumpQzVFetjl83,50,1.6833332777023315,"[23.0,58.0,57.0,39.0,0.0,39.0]","[6.0,0.0,3.0,5.0,0.0,9.0]",33,True,True,0,1.30.1,2022-09-16 23:11:28
zOi8T2t4fZUx2lI8qP8MlaShe8V2,4,0.18333333730697635,"[64.0,0.0,0.0,0.0,87.0,0.0]","[37.0,0.0,0.0,0.0,23.0,0.0]",6,True,True,0,1.9.1,2022-09-16 23:11:28
r2tIpDHilBR7j8TKC1kwnxZPx2y1,16,2.8333332538604736,"[43.0,34.0,15.0,47.0,0.0,50.0]","[12.0,10.0,0.0,5.0,0.0,9.0]",47,True,True,0,1.30.1,2022-09-16 23:11:28
92V5HXKOrhVeOwxNqPJFWiM9uAq2,1295,3.866666555404663,"[94.0,78.0,85.0,0.0,60.0,64.0]","[44.0,16.0,21.0,0.0,10.0,22.0]",64,True,True,2,1.30.1,2022-09-16 23:11:28
5uhh5N5KXrZNRykxRMjehSL9n4k1,11,1.5333333015441897,"[0.0,0.0,57.0,59.0,28.0,38.0]","[0.0,0.0,7.0,12.0,13.0,20.0]",17,True,True,1,1.30.1,2022-09-16 23:11:28
oLfCqcjMzATy800AI8Hg26UWXu72,35,2.1666667461395264,"[147.0,110.0,0.0,0.0,0.0,97.0]","[33.0,40.0,0.0,0.0,0.0,31.0]",45,True,True,0,1.30.1,2022-09-16 23:11:28
v4rYKFLY8rcOG7NzjzPvxABxRYY2,30,2.150000095367432,"[72.0,0.0,76.0,75.0,64.0,49.0]","[1.0,0.0,15.0,16.0,13.0,1.0]",42,False,False,0,1.30.1,2022-09-16 23:11:28
DXwPzRoRB3YfrcLquKqcdmJOgxk1,8,1.75,"[24.0,29.0,46.0,61.0,0.0,30.0]","[9.0,1.0,0.0,6.0,0.0,8.0]",29,True,True,0,1.30.1,2022-09-16 23:11:28
lLe3zsGRYVUQQfsumpQzVFetjl83,51,1.3666666746139529,"[81.0,43.0,52.0,0.0,42.0,0.0]","[5.0,14.0,14.0,0.0,17.0,0.0]",32,True,True,0,1.30.1,2022-09-16 23:11:28
5uhh5N5KXrZNRykxRMjehSL9n4k1,12,0.4000000059604645,"[0.0,0.0,50.0,0.0,63.0,39.0]","[0.0,0.0,29.0,0.0,18.0,25.0]",7,True,True,0,1.30.1,2022-09-16 23:11:28
GyygP0m0qaVXnTEmGmFcPyti7gM2,8,1.2333333492279053,"[25.0,28.0,47.0,60.0,0.0,34.0]","[6.0,0.0,1.0,3.0,0.0,4.0]",31,True,True,0,1.30.1,2022-09-16 23:11:28
r2tIpDHilBR7j8TKC1kwnxZPx2y1,17,1.7666666507720947,"[0.0,0.0,57.0,34.0,37.0,49.0]","[0.0,0.0,2.0,1.0,7.0,9.0]",35,True,True,0,1.30.1,2022-09-16 23:11:28
ieeTAc5qQEWzRa3BMY2wDm6xVdL2,82,1.5666667222976685,"[27.0,36.0,16.0,18.0,37.0,26.0]","[2.0,2.0,6.0,0.0,11.0,9.0]",29,True,True,2,1.30.1,2022-09-16 23:11:28
92V5HXKOrhVeOwxNqPJFWiM9uAq2,1296,1.649999976158142,"[32.0,39.0,58.0,0.0,40.0,21.0]","[10.0,11.0,14.0,0.0,14.0,7.0]",36,True,True,0,1.30.1,2022-09-16 23:11:28
DXwPzRoRB3YfrcLquKqcdmJOgxk1,9,1.2666666507720947,"[81.0,63.0,75.0,0.0,78.0,0.0]","[42.0,27.0,40.0,0.0,43.0,0.0]",21,True,True,0,1.30.1,2022-09-16 23:11:28
GyygP0m0qaVXnTEmGmFcPyti7gM2,9,0.7166666388511658,"[82.0,61.0,75.0,0.0,78.0,0.0]","[34.0,48.0,40.0,0.0,44.0,0.0]",20,True,True,0,1.30.1,2022-09-16 23:11:28
v4rYKFLY8rcOG7NzjzPvxABxRYY2,30,2.2666666507720947,"[69.0,0.0,88.0,72.0,64.0,51.0]","[8.0,0.0,29.0,19.0,29.0,1.0]",30,True,True,0,1.30.1,2022-09-16 23:11:28
rXzbj2PO1wYN6ybHQeG28Adap1g2,2,0.8000000119209291,"[11.0,18.0,20.0,0.0,17.0,15.0]","[0.0,10.0,14.0,0.0,13.0,3.0]",11,True,True,1,1.30.1,2022-09-16 23:11:28
ieeTAc5qQEWzRa3BMY2wDm6xVdL2,84,1.600000023841858,"[40.0,50.0,34.0,0.0,32.0,61.0]","[11.0,8.0,10.0,0.0,15.0,1.0]",29,True,True,0,1.30.1,2022-09-16 23:11:28
YyJSnWJ9GmcTgqFQlQJIx7AquPp2,4,1.1333333253860474,"[67.0,0.0,0.0,0.0,99.0,0.0]","[23.0,0.0,0.0,0.0,22.0,0.0]",19,True,False,1,1.30.1,2022-09-16 23:11:28
GyygP0m0qaVXnTEmGmFcPyti7gM2,10,0.7833333611488342,"[31.0,30.0,32.0,17.0,21.0,0.0]","[3.0,6.0,0.0,0.0,8.0,0.0]",18,True,True,1,1.30.1,2022-09-16 23:11:28
junwxRh1WXd3cO3x4ejohFa6mbB3,2,1.0499999523162842,"[10.0,16.0,20.0,0.0,16.0,13.0]","[6.0,4.0,14.0,0.0,16.0,9.0]",5,True,True,1,1.30.1,2022-09-16 23:11:28
lLe3zsGRYVUQQfsumpQzVFetjl83,52,3.116666555404663,"[94.0,0.0,0.0,85.0,70.0,109.0]","[6.0,0.0,0.0,12.0,12.0,16.0]",52,False,False,0,1.30.1,2022-09-16 23:11:28
2G3l729HUhdoLvDJaUi7TWiScCA2,414,2.116666555404663,"[31.0,0.0,31.0,38.0,28.0,28.0]","[9.0,0.0,10.0,10.0,7.0,12.0]",28,True,True,0,1.30.1,2022-09-16 23:11:28
r2tIpDHilBR7j8TKC1kwnxZPx2y1,18,3.0999999046325684,"[25.0,19.0,39.0,45.0,33.0,0.0]","[5.0,5.0,7.0,3.0,1.0,0.0]",50,False,False,0,1.30.1,2022-09-16 23:11:28
92V5HXKOrhVeOwxNqPJFWiM9uAq2,1297,3.866666555404663,"[52.0,0.0,66.0,68.0,44.0,51.0]","[10.0,0.0,14.0,8.0,2.0,9.0]",64,True,True,2,1.30.1,2022-09-16 23:11:28
1PTBiHHDPuh0sh77AXS3apiiwa22,22,1.7833333015441897,"[51.0,0.0,15.0,39.0,33.0,43.0]","[7.0,0.0,0.0,9.0,11.0,3.0]",23,True,True,1,1.30.1,2022-09-16 23:11:28
v4rYKFLY8rcOG7NzjzPvxABxRYY2,31,1.8166667222976685,"[85.0,0.0,85.0,80.0,0.0,72.0]","[17.0,0.0,22.0,23.0,0.0,21.0]",36,True,True,0,1.30.1,2022-09-16 23:11:28
DXwPzRoRB3YfrcLquKqcdmJOgxk1,12,0.4000000059604645,"[0.0,0.0,49.0,0.0,63.0,41.0]","[0.0,0.0,22.0,0.0,22.0,6.0]",9,True,True,0,1.30.1,2022-09-16 23:11:28
junwxRh1WXd3cO3x4ejohFa6mbB3,3,1.1333333253860474,"[0.0,40.0,25.0,0.0,45.0,0.0]","[0.0,17.0,16.0,0.0,22.0,0.0]",7,True,True,1,1.30.1,2022-09-16 23:11:28
rRfdEwSjZGOq9cnZCPXZPugclQJ2,563,8.133333206176758,"[33.0,0.0,41.0,43.0,36.0,34.0]","[5.0,0.0,10.0,6.0,2.0,6.0]",46,True,True,0,1.30.1,2022-09-16 23:11:28
M8YAMgtW1hSfNPpdpKtYoLlwspt1,1,2.716666698455811,"[40.0,0.0,43.0,0.0,0.0,0.0]","[10.0,0.0,16.0,0.0,0.0,0.0]",4,True,True,0,1.9.1,2022-09-16 23:11:28
zOi8T2t4fZUx2lI8qP8MlaShe8V2,5,7.666666507720947,"[0.0,0.0,26.0,26.0,31.0,16.0]","[0.0,0.0,16.0,18.0,30.0,8.0]",6,True,True,1,1.9.1,2022-09-16 23:11:28
ieeTAc5qQEWzRa3BMY2wDm6xVdL2,85,2.033333301544189,"[51.0,45.0,49.0,0.0,0.0,42.0]","[11.0,7.0,9.0,0.0,0.0,13.0]",33,True,True,4,1.30.1,2022-09-16 23:11:28
lLe3zsGRYVUQQfsumpQzVFetjl83,52,2.700000047683716,"[87.0,0.0,0.0,87.0,76.0,114.0]","[8.0,0.0,0.0,22.0,4.0,22.0]",49,True,True,0,1.30.1,2022-09-16 23:11:28
DXwPzRoRB3YfrcLquKqcdmJOgxk1,13,1.3833333253860474,"[29.0,0.0,22.0,92.0,32.0,0.0]","[15.0,0.0,10.0,14.0,12.0,0.0]",22,True,True,0,1.30.1,2022-09-16 23:11:28
92V5HXKOrhVeOwxNqPJFWiM9uAq2,1298,2.0833332538604736,"[40.0,49.0,74.0,0.0,13.0,30.0]","[7.0,11.0,12.0,0.0,1.0,8.0]",52,True,True,0,1.30.1,2022-09-16 23:11:28
zOi8T2t4fZUx2lI8qP8MlaShe8V2,6,0.3666666746139527,"[32.0,0.0,24.0,41.0,23.0,45.0]","[0.0,0.0,24.0,13.0,11.0,1.0]",13,True,True,0,1.9.1,2022-09-16 23:11:28
junwxRh1WXd3cO3x4ejohFa6mbB3,4,0.38333332538604736,"[63.0,0.0,0.0,0.0,87.0,0.0]","[37.0,0.0,0.0,0.0,17.0,0.0]",6,True,True,0,1.30.1,2022-09-16 23:11:28
9RmkVK43G4Xg6FLaxpsUtX63kwy1,2,1.0333333015441897,"[11.0,16.0,21.0,0.0,17.0,14.0]","[0.0,4.0,11.0,0.0,13.0,6.0]",9,True,True,1,1.30.1,2022-09-16 23:11:28
rXzbj2PO1wYN6ybHQeG28Adap1g2,4,0.38333332538604736,"[64.0,0.0,0.0,0.0,88.0,0.0]","[37.0,0.0,0.0,0.0,6.0,0.0]",7,True,True,0,1.30.1,2022-09-16 23:11:28
bDlJkNsTSlY4FXzwAlsBeWODgdO2,11,1.3833333253860474,"[0.0,0.0,58.0,66.0,30.0,40.0]","[0.0,0.0,1.0,8.0,1.0,16.0]",28,True,False,0,1.30.1,2022-09-16 23:11:28
M8YAMgtW1hSfNPpdpKtYoLlwspt1,2,0.3499999940395355,"[10.0,16.0,20.0,0.0,16.0,14.0]","[6.0,10.0,14.0,0.0,16.0,12.0]",3,True,True,1,1.9.1,2022-09-16 23:11:28
junwxRh1WXd3cO3x4ejohFa6mbB3,5,0.5833333134651184,"[0.0,0.0,25.0,25.0,35.0,15.0]","[0.0,0.0,21.0,24.0,17.0,12.0]",7,True,True,1,1.30.1,2022-09-16 23:11:28
zOi8T2t4fZUx2lI8qP8MlaShe8V2,7,0.8333333134651184,"[39.0,40.0,55.0,26.0,37.0,0.0]","[10.0,1.0,0.0,2.0,6.0,0.0]",31,True,True,0,1.9.1,2022-09-16 23:11:28
1PTBiHHDPuh0sh77AXS3apiiwa22,23,3.2666666507720947,"[94.0,0.0,89.0,64.0,99.0,83.0]","[24.0,0.0,22.0,15.0,40.0,19.0]",47,True,True,2,1.30.1,2022-09-16 23:11:28
lLe3zsGRYVUQQfsumpQzVFetjl83,53,1.6166666746139529,"[32.0,85.0,38.0,0.0,0.0,30.0]","[13.0,50.0,17.0,0.0,0.0,19.0]",28,True,True,0,1.30.1,2022-09-16 23:11:28
92V5HXKOrhVeOwxNqPJFWiM9uAq2,1299,1.5333333015441897,"[25.0,0.0,33.0,34.0,35.0,36.0]","[5.0,0.0,6.0,10.0,4.0,11.0]",33,True,True,1,1.30.1,2022-09-16 23:11:28
zOi8T2t4fZUx2lI8qP8MlaShe8V2,8,0.6333333253860474,"[25.0,29.0,44.0,57.0,0.0,30.0]","[9.0,1.0,1.0,9.0,0.0,7.0]",23,True,True,0,1.9.1,2022-09-16 23:11:28
M8YAMgtW1hSfNPpdpKtYoLlwspt1,3,0.7833333611488342,"[0.0,40.0,24.0,0.0,45.0,0.0]","[0.0,13.0,13.0,0.0,23.0,0.0]",7,True,True,1,1.9.1,2022-09-16 23:11:28
ieeTAc5qQEWzRa3BMY2wDm6xVdL2,86,2.75,"[107.0,58.0,0.0,116.0,0.0,87.0]","[9.0,8.0,0.0,8.0,0.0,13.0]",44,True,True,4,1.30.1,2022-09-16 23:11:28
lLe3zsGRYVUQQfsumpQzVFetjl83,54,1.0833333730697632,"[38.0,0.0,60.0,0.0,0.0,42.0]","[3.0,0.0,12.0,0.0,0.0,0.0]",29,True,True,0,1.30.1,2022-09-16 23:11:28
PywACtNnkuWPpu6KUWaPUV8SLF63,95,0.9833333492279052,"[0.0,87.0,65.0,54.0,0.0,0.0]","[0.0,44.0,4.0,11.0,0.0,0.0]",15,True,True,0,1.30.1,2022-09-16 23:11:28
bDlJkNsTSlY4FXzwAlsBeWODgdO2,12,1.3166667222976685,"[0.0,0.0,55.0,0.0,66.0,40.0]","[0.0,0.0,16.0,0.0,13.0,12.0]",15,True,False,0,1.30.1,2022-09-16 23:11:28
eXJNy3GP0kRCDxQEXPhTHUtSp5x1,10080,4.633333206176758,"[75.0,64.0,85.0,79.0,0.0,55.0]","[8.0,9.0,15.0,27.0,0.0,0.0]",67,True,True,2,1.30.1,2022-09-16 23:11:28
92V5HXKOrhVeOwxNqPJFWiM9uAq2,1300,1.5166666507720947,"[135.0,55.0,20.0,20.0,46.0,33.0]","[11.0,22.0,1.0,3.0,18.0,13.0]",36,True,True,0,1.30.1,2022-09-16 23:11:28
Mfdrz336RWcLDVplJm0fjnD9BFL2,1,0.1666666716337204,"[40.0,0.0,42.0,0.0,0.0,0.0]","[10.0,0.0,27.0,0.0,0.0,0.0]",3,True,True,0,1.30.1,2022-09-16 23:11:28
ieeTAc5qQEWzRa3BMY2wDm6xVdL2,87,1.4166666269302368,"[41.0,34.0,40.0,33.0,23.0,0.0]","[8.0,14.0,8.0,4.0,2.0,0.0]",28,True,True,2,1.30.1,2022-09-16 23:11:28
